date,n_active,n_pump20,n_pump15,breadth20,breadth15,btc_regime_d1,pump_rich,adv_ratio_raw,total_qv_raw
2023-10-13,103,1,4,0.009708737864077669,0.038834951456310676,bear_quiet,1,0.912621359223301,1071184223609.5299
2023-10-14,103,1,1,0.009708737864077669,0.009708737864077669,bear_quiet,0,0.46601941747572817,1117976779794.5913
2023-10-15,103,5,7,0.04854368932038835,0.06796116504854369,bear_quiet,1,0.6601941747572816,2893783221538.54
2023-10-16,103,2,8,0.019417475728155338,0.07766990291262135,bear_quiet,1,0.7475728155339806,2802743010974.0273
2023-10-17,103,4,7,0.038834951456310676,0.06796116504854369,bull_quiet,1,0.46601941747572817,2915505086230.346
2023-10-18,103,4,5,0.038834951456310676,0.04854368932038835,bull_quiet,1,0.21359223300970873,3511087602656.824
2023-10-19,103,1,3,0.009708737864077669,0.02912621359223301,bull_quiet,0,0.2621359223300971,2445782542710.076
2023-10-20,103,4,6,0.038834951456310676,0.05825242718446602,bull_quiet,1,0.912621359223301,2560906313634.5356
2023-10-21,103,2,4,0.019417475728155338,0.038834951456310676,bull_quiet,1,0.8252427184466019,1908787890040.7979
2023-10-22,103,0,1,0.0,0.009708737864077669,bull_quiet,0,0.5825242718446602,1825934446395.0781
2023-10-23,103,4,8,0.038834951456310676,0.07766990291262135,bull_quiet,1,0.912621359223301,3447673131743.264
2023-10-24,104,7,10,0.0673076923076923,0.09615384615384616,bull_quiet,1,0.7019230769230769,6464031013229.103
2023-10-25,104,4,9,0.038461538461538464,0.08653846153846154,bull_quiet,1,0.6923076923076923,3412325397330.318
2023-10-26,104,3,4,0.028846153846153848,0.038461538461538464,bull_quiet,1,0.40384615384615385,2946574927088.066
2023-10-27,104,1,2,0.009615384615384616,0.019230769230769232,bull_quiet,0,0.3173076923076923,1701267681907.188
2023-10-28,104,3,4,0.028846153846153848,0.038461538461538464,bull_quiet,1,0.9326923076923077,2111377615985.706
2023-10-29,104,2,4,0.019230769230769232,0.038461538461538464,bull_quiet,1,0.7211538461538461,2411933253205.8325
2023-10-30,104,3,6,0.028846153846153848,0.057692307692307696,bull_quiet,1,0.8269230769230769,3125821898553.027
2023-10-31,104,4,7,0.038461538461538464,0.0673076923076923,bull_quiet,1,0.34615384615384615,4784064776991.6
2023-11-01,104,4,9,0.038461538461538464,0.08653846153846154,bull_quiet,1,0.8846153846153846,4039375502810.664
2023-11-02,104,2,5,0.019230769230769232,0.04807692307692308,bull_quiet,1,0.4423076923076923,3837098896500.1245
2023-11-03,104,2,6,0.019230769230769232,0.057692307692307696,bull_volatile,1,0.25961538461538464,3184713938098.1665
2023-11-04,104,6,10,0.057692307692307696,0.09615384615384616,bull_volatile,1,0.9134615384615384,4606501573869.475
2023-11-05,104,8,11,0.07692307692307693,0.10576923076923077,bull_volatile,1,0.4230769230769231,5001174226558.883
2023-11-06,104,5,6,0.04807692307692308,0.057692307692307696,bull_volatile,1,0.6057692307692307,3947009074004.416
2023-11-07,104,0,2,0.0,0.019230769230769232,bull_volatile,0,0.3173076923076923,3118365785582.7803
2023-11-08,104,4,6,0.038461538461538464,0.057692307692307696,bull_volatile,1,0.9230769230769231,3176375264732.5684
2023-11-09,104,4,8,0.038461538461538464,0.07692307692307693,bull_volatile,1,0.4423076923076923,6805633862389.465
2023-11-10,104,8,11,0.07692307692307693,0.10576923076923077,bull_volatile,1,0.9038461538461539,6989679536808.23
2023-11-11,104,4,8,0.038461538461538464,0.07692307692307693,bull_volatile,1,0.49038461538461536,5683106820336.246
2023-11-12,104,5,6,0.04807692307692308,0.057692307692307696,bull_volatile,1,0.4326923076923077,4644545117979.931
2023-11-13,104,3,4,0.028846153846153848,0.038461538461538464,bull_volatile,1,0.3269230769230769,4340451371786.7446
2023-11-14,104,1,8,0.009615384615384616,0.07692307692307693,bull_volatile,1,0.2692307692307692,4437838440757.012
2023-11-15,104,2,5,0.019230769230769232,0.04807692307692308,bull_volatile,1,0.9519230769230769,3584634923856.973
2023-11-16,104,0,3,0.0,0.028846153846153848,bull_volatile,0,0.16346153846153846,3991231295075.5493
2023-11-17,104,2,5,0.019230769230769232,0.04807692307692308,bull_volatile,1,0.49038461538461536,3095357700257.136
2023-11-18,104,0,1,0.0,0.009615384615384616,bull_volatile,0,0.125,2330092424835.603
2023-11-19,104,1,3,0.009615384615384616,0.028846153846153848,bull_volatile,0,0.7596153846153846,1997985754309.7212
2023-11-20,104,0,1,0.0,0.009615384615384616,bull_volatile,0,0.3076923076923077,2042077986360.5474
2023-11-21,104,1,1,0.009615384615384616,0.009615384615384616,bull_volatile,0,0.009615384615384616,2649913543473.8086
2023-11-22,104,3,6,0.028846153846153848,0.057692307692307696,bull_volatile,1,0.9903846153846154,2334096369999.1147
2023-11-23,104,1,4,0.009615384615384616,0.038461538461538464,bull_volatile,1,0.5384615384615384,2938390398653.6826
2023-11-24,104,2,4,0.019230769230769232,0.038461538461538464,bull_volatile,1,0.9038461538461539,3388682205304.0645
2023-11-25,104,1,3,0.009615384615384616,0.028846153846153848,bull_volatile,0,0.6057692307692307,2411337747172.3555
2023-11-26,104,1,1,0.009615384615384616,0.009615384615384616,bull_volatile,0,0.17307692307692307,2419638183285.269
2023-11-27,104,1,4,0.009615384615384616,0.038461538461538464,bull_volatile,1,0.11538461538461539,2682110537350.2197
2023-11-28,104,1,2,0.009615384615384616,0.019230769230769232,bull_volatile,0,0.46153846153846156,2292393075548.2646
2023-11-29,104,2,2,0.019230769230769232,0.019230769230769232,bull_volatile,0,0.5288461538461539,2598697831143.7466
2023-11-30,104,2,2,0.019230769230769232,0.019230769230769232,bull_volatile,0,0.3269230769230769,2613494302298.576
2023-12-01,104,1,4,0.009615384615384616,0.038461538461538464,bull_volatile,1,0.8653846153846154,2098198933185.4802
2023-12-02,104,1,2,0.009615384615384616,0.019230769230769232,bull_volatile,0,0.9230769230769231,2033364544352.5676
2023-12-03,104,1,4,0.009615384615384616,0.038461538461538464,bull_volatile,1,0.40384615384615385,2826021679682.766
2023-12-04,104,1,4,0.009615384615384616,0.038461538461538464,bull_quiet,1,0.9038461538461539,4638896720987.828
2023-12-05,104,2,2,0.019230769230769232,0.019230769230769232,bull_volatile,0,0.8269230769230769,4367989712076.418
2023-12-06,104,2,4,0.019230769230769232,0.038461538461538464,bull_volatile,1,0.4519230769230769,5074443322915.658
2023-12-07,104,0,1,0.0,0.009615384615384616,bull_volatile,0,0.6923076923076923,3529357914035.753
2023-12-08,104,3,4,0.028846153846153848,0.038461538461538464,bull_volatile,1,0.9615384615384616,3499699909761.588
2023-12-09,104,2,5,0.019230769230769232,0.04807692307692308,bull_volatile,1,0.5576923076923077,4065300961894.9937
2023-12-10,104,1,2,0.009615384615384616,0.019230769230769232,bull_volatile,0,0.38461538461538464,3441661586011.014
2023-12-11,104,1,1,0.009615384615384616,0.009615384615384616,bull_volatile,0,0.0673076923076923,5038203064251.979
2023-12-12,105,2,4,0.01904761904761905,0.0380952380952381,bull_volatile,1,0.7619047619047619,5649165680731.872
2023-12-13,105,1,3,0.009523809523809525,0.02857142857142857,bull_volatile,0,0.7333333333333333,3925792726065.902
2023-12-14,105,1,1,0.009523809523809525,0.009523809523809525,bull_volatile,0,0.5523809523809524,2874088864945.166
2023-12-15,105,0,2,0.0,0.01904761904761905,bull_volatile,0,0.0761904761904762,2399691465328.004
2023-12-16,105,1,1,0.009523809523809525,0.009523809523809525,bull_volatile,0,0.6,1791344463278.322
2023-12-17,105,1,1,0.009523809523809525,0.009523809523809525,bull_volatile,0,0.10476190476190476,1914106377294.087
2023-12-18,106,2,3,0.018867924528301886,0.02830188679245283,bull_volatile,0,0.19811320754716982,4224967835039.8
2023-12-19,106,1,4,0.009433962264150943,0.03773584905660377,bull_volatile,1,0.3113207547169811,2912665387936.0557
2023-12-20,106,3,4,0.02830188679245283,0.03773584905660377,bull_volatile,1,0.9339622641509434,3433751338357.524
2023-12-21,106,3,5,0.02830188679245283,0.04716981132075472,bull_volatile,1,0.8301886792452831,3430916026543.816
2023-12-22,106,1,2,0.009433962264150943,0.018867924528301886,bull_volatile,0,0.7169811320754716,3815653827584.569
2023-12-23,106,1,3,0.009433962264150943,0.02830188679245283,bull_volatile,0,0.37735849056603776,3035201618879.724
2023-12-24,106,3,4,0.02830188679245283,0.03773584905660377,bull_volatile,1,0.1509433962264151,4248937773357.7104
2023-12-25,106,1,2,0.009433962264150943,0.018867924528301886,bull_volatile,0,0.8679245283018868,3861238708337.772
2023-12-26,106,2,2,0.018867924528301886,0.018867924528301886,bull_volatile,0,0.25471698113207547,4418314754085.5625
2023-12-27,106,2,7,0.018867924528301886,0.0660377358490566,bull_volatile,1,0.7264150943396226,4141847131205.838
2023-12-28,106,2,3,0.018867924528301886,0.02830188679245283,bull_volatile,0,0.1320754716981132,4850435712715.819
2023-12-29,106,1,2,0.009433962264150943,0.018867924528301886,bull_volatile,0,0.25471698113207547,4278795276868.0312
2023-12-30,106,1,1,0.009433962264150943,0.009433962264150943,bull_volatile,0,0.2830188679245283,3120331387881.5044
2023-12-31,106,1,2,0.009433962264150943,0.018867924528301886,bull_volatile,0,0.5,3024627461322.675
2024-01-01,106,2,4,0.018867924528301886,0.03773584905660377,bull_volatile,1,0.8490566037735849,3629276684573.399
2024-01-02,106,2,5,0.018867924528301886,0.04716981132075472,bull_volatile,1,0.5943396226415094,5216904038783.289
2024-01-03,106,5,8,0.04716981132075472,0.07547169811320754,bull_volatile,1,0.14150943396226415,9617725443256.648
2024-01-04,106,2,3,0.018867924528301886,0.02830188679245283,bull_volatile,0,0.3867924528301887,5137336565294.387
2024-01-05,106,1,1,0.009433962264150943,0.009433962264150943,bull_quiet,0,0.11320754716981132,3759301483625.305
2024-01-06,106,3,5,0.02830188679245283,0.04716981132075472,bull_quiet,1,0.39622641509433965,3981072397131.443
2024-01-07,106,3,5,0.02830188679245283,0.04716981132075472,bull_quiet,1,0.04716981132075472,5696550889432.34
2024-01-08,106,3,5,0.02830188679245283,0.04716981132075472,bull_quiet,1,0.9528301886792453,5783273814279.763
2024-01-09,106,1,2,0.009433962264150943,0.018867924528301886,bull_volatile,0,0.12264150943396226,4854144627327.704
2024-01-10,106,3,16,0.02830188679245283,0.1509433962264151,bull_volatile,1,1.0,6148955891550.772
2024-01-11,106,2,8,0.018867924528301886,0.07547169811320754,bull_volatile,1,0.9622641509433962,7563462271804.925
2024-01-12,106,0,2,0.0,0.018867924528301886,bull_volatile,0,0.10377358490566038,5803278708113.327
2024-01-13,106,0,3,0.0,0.02830188679245283,bull_volatile,0,0.7169811320754716,3285788407281.056
2024-01-14,106,0,1,0.0,0.009433962264150943,bull_volatile,0,0.07547169811320754,2640537981215.92
2024-01-15,106,0,4,0.0,0.03773584905660377,bull_volatile,1,0.8962264150943396,2874291057406.4507
2024-01-16,106,2,3,0.018867924528301886,0.02830188679245283,bull_volatile,0,0.7452830188679245,3109632518739.171
2024-01-17,106,0,1,0.0,0.009433962264150943,bull_volatile,0,0.2641509433962264,2529622750061.5767
2024-01-18,106,1,1,0.009433962264150943,0.009433962264150943,bull_volatile,0,0.07547169811320754,2911328593204.676
2024-01-19,106,0,1,0.0,0.009433962264150943,bull_volatile,0,0.33962264150943394,2915123411502.902
2024-01-20,106,0,1,0.0,0.009433962264150943,bull_volatile,0,0.46226415094339623,1578142955208.9436
2024-01-21,106,0,0,0.0,0.0,bull_volatile,0,0.18867924528301888,1466175540453.4233
2024-01-22,106,0,0,0.0,0.0,bull_volatile,0,0.02830188679245283,2308070020534.5415
2024-01-23,106,0,0,0.0,0.0,bull_volatile,0,0.2641509433962264,2907365538326.628
2024-01-24,106,2,2,0.018867924528301886,0.018867924528301886,bull_volatile,0,0.7358490566037735,2031268590157.673
2024-01-25,106,1,2,0.009433962264150943,0.018867924528301886,bull_volatile,0,0.3867924528301887,2115122781725.3032
2024-01-26,106,2,2,0.018867924528301886,0.018867924528301886,bull_volatile,0,0.9528301886792453,2030565683704.3088
2024-01-27,106,0,2,0.0,0.018867924528301886,bull_volatile,0,0.6132075471698113,1484343237165.6013
2024-01-28,106,0,1,0.0,0.009433962264150943,bull_volatile,0,0.14150943396226415,1758790282548.508
2024-01-29,106,0,2,0.0,0.018867924528301886,bull_volatile,0,0.9433962264150944,1896262759465.9714
2024-01-30,106,0,0,0.0,0.0,bull_volatile,0,0.14150943396226415,2442079752437.9204
2024-01-31,106,0,0,0.0,0.0,bull_volatile,0,0.05660377358490566,2100493870437.165
2024-02-01,106,0,0,0.0,0.0,bull_volatile,0,0.5471698113207547,1489207459969.5608
2024-02-02,106,0,0,0.0,0.0,bull_volatile,0,0.7924528301886793,1361519783317.8008
2024-02-03,106,0,0,0.0,0.0,bull_volatile,0,0.4056603773584906,1085606192251.4347
2024-02-04,106,0,0,0.0,0.0,bull_volatile,0,0.07547169811320754,859146514979.6478
2024-02-05,106,0,0,0.0,0.0,bull_volatile,0,0.5754716981132075,1386868309863.5781
2024-02-06,106,0,2,0.0,0.018867924528301886,bull_volatile,0,0.3867924528301887,1290209728412.2195
2024-02-07,107,0,0,0.0,0.0,bull_volatile,0,0.7102803738317757,1798845966628.1868
2024-02-08,107,1,1,0.009345794392523364,0.009345794392523364,bull_volatile,0,0.8691588785046729,2358557173685.84
2024-02-09,107,0,3,0.0,0.028037383177570093,bull_volatile,0,0.9626168224299065,3161895362849.3213
2024-02-10,107,0,1,0.0,0.009345794392523364,bull_volatile,0,0.411214953271028,2030346158210.5178
2024-02-11,107,1,1,0.009345794392523364,0.009345794392523364,bull_volatile,0,0.5887850467289719,2606588202625.4883
2024-02-12,107,0,0,0.0,0.0,bull_quiet,0,0.822429906542056,2930415580416.3096
2024-02-13,107,0,0,0.0,0.0,bull_quiet,0,0.2897196261682243,2975610942400.5596
2024-02-14,107,1,2,0.009345794392523364,0.018691588785046728,bull_quiet,0,0.9626168224299065,3440081393103.056
2024-02-15,107,2,5,0.018691588785046728,0.04672897196261682,bull_quiet,1,0.9065420560747663,5463436050763.175
2024-02-16,107,1,2,0.009345794392523364,0.018691588785046728,bull_quiet,0,0.7289719626168224,3821579839233.7124
2024-02-17,107,2,2,0.018691588785046728,0.018691588785046728,bull_quiet,0,0.29906542056074764,3460656113434.0684
2024-02-18,107,0,2,0.0,0.018691588785046728,bull_quiet,0,0.8317757009345794,2828059119853.82
2024-02-19,107,2,4,0.018691588785046728,0.037383177570093455,bull_quiet,1,0.8598130841121495,3548567523440.7266
2024-02-20,107,1,4,0.009345794392523364,0.037383177570093455,bull_quiet,1,0.37383177570093457,4916985364310.323
2024-02-21,107,2,5,0.018691588785046728,0.04672897196261682,bull_quiet,1,0.2616822429906542,3852951189376.522
2024-02-22,107,1,1,0.009345794392523364,0.009345794392523364,bull_quiet,0,0.5046728971962616,2975724927569.574
2024-02-23,107,1,2,0.009345794392523364,0.018691588785046728,bull_quiet,0,0.29906542056074764,3132555360267.5664
2024-02-24,107,1,4,0.009345794392523364,0.037383177570093455,bull_quiet,1,0.6261682242990654,3557409774295.3984
2024-02-25,107,0,2,0.0,0.018691588785046728,bull_quiet,0,0.4766355140186916,2857124760780.7603
2024-02-26,107,1,1,0.009345794392523364,0.009345794392523364,bull_quiet,0,0.8878504672897196,3546496838903.7705
2024-02-27,108,2,4,0.018518518518518517,0.037037037037037035,bull_quiet,1,0.7037037037037037,5483843938120.99
2024-02-28,108,4,9,0.037037037037037035,0.08333333333333333,bull_quiet,1,0.9166666666666666,9065091615450.596
2024-02-29,108,11,19,0.10185185185185185,0.17592592592592593,bull_volatile,1,0.7777777777777778,9830240237164.275
2024-03-01,108,10,13,0.09259259259259259,0.12037037037037036,bull_volatile,1,0.9907407407407407,7169428172595.963
2024-03-02,108,9,14,0.08333333333333333,0.12962962962962962,bull_volatile,1,0.7962962962962963,10265035827342.188
2024-03-03,108,3,12,0.027777777777777776,0.1111111111111111,bull_volatile,1,0.3055555555555556,9389985579156.883
2024-03-04,108,6,14,0.05555555555555555,0.12962962962962962,bull_volatile,1,0.7777777777777778,13221925325118.576
2024-03-05,108,8,15,0.07407407407407407,0.1388888888888889,bull_volatile,1,0.1388888888888889,21616166168664.99
2024-03-06,108,7,13,0.06481481481481481,0.12037037037037036,bull_volatile,1,0.9444444444444444,12018605765006.682
2024-03-07,108,5,8,0.046296296296296294,0.07407407407407407,bull_volatile,1,0.7870370370370371,8727022927451.602
2024-03-08,108,2,3,0.018518518518518517,0.027777777777777776,bull_volatile,0,0.5185185185185185,8840870326018.883
2024-03-09,108,2,6,0.018518518518518517,0.05555555555555555,bull_volatile,1,0.6388888888888888,7121703848170.391
2024-03-10,108,9,13,0.08333333333333333,0.12037037037037036,bull_volatile,1,0.4074074074074074,9788244761782.426
2024-03-11,108,7,9,0.06481481481481481,0.08333333333333333,bull_volatile,1,0.8333333333333334,13394804092821.299
2024-03-12,108,5,6,0.046296296296296294,0.05555555555555555,bull_volatile,1,0.6203703703703703,9164364395135.574
2024-03-13,108,3,7,0.027777777777777776,0.06481481481481481,bull_volatile,1,0.8240740740740741,8065400109612.978
2024-03-14,108,4,6,0.037037037037037035,0.05555555555555555,bull_volatile,1,0.25925925925925924,11478183920466.393
2024-03-15,108,2,2,0.018518518518518517,0.018518518518518517,bull_volatile,0,0.08333333333333333,12066946998015.564
2024-03-16,108,0,1,0.0,0.009259259259259259,bull_volatile,0,0.06481481481481481,8214182290692.838
2024-03-17,108,1,4,0.009259259259259259,0.037037037037037035,bull_volatile,1,0.9444444444444444,7927096702982.482
2024-03-18,108,0,1,0.0,0.009259259259259259,bull_volatile,0,0.08333333333333333,6215606235032.861
2024-03-19,108,0,1,0.0,0.009259259259259259,bull_volatile,0,0.06481481481481481,8920011256802.084
2024-03-20,108,3,6,0.027777777777777776,0.05555555555555555,bull_volatile,1,1.0,8150964483877.332
2024-03-21,108,3,5,0.027777777777777776,0.046296296296296294,bull_volatile,1,0.4537037037037037,7716010865171.772
2024-03-22,108,0,1,0.0,0.009259259259259259,bull_volatile,0,0.18518518518518517,5663218068554.079
2024-03-23,108,2,3,0.018518518518518517,0.027777777777777776,bull_volatile,0,0.5833333333333334,4269306559317.9414
2024-03-24,108,0,1,0.0,0.009259259259259259,bull_volatile,0,0.9444444444444444,4144284564380.18
2024-03-25,108,3,5,0.027777777777777776,0.046296296296296294,bull_volatile,1,0.9444444444444444,6402644561327.084
2024-03-26,108,6,9,0.05555555555555555,0.08333333333333333,bull_volatile,1,0.8888888888888888,9268513914965.498
2024-03-27,109,2,4,0.01834862385321101,0.03669724770642202,bull_volatile,0,0.22018348623853212,9604164349849.293
2024-03-28,109,1,2,0.009174311926605505,0.01834862385321101,bull_volatile,0,0.5871559633027523,6484416982326.936
2024-03-29,109,2,2,0.01834862385321101,0.01834862385321101,bull_volatile,0,0.3486238532110092,5930270260947.764
2024-03-30,109,1,2,0.009174311926605505,0.01834862385321101,bull_volatile,0,0.21100917431192662,4158399842024.823
2024-03-31,109,1,3,0.009174311926605505,0.027522935779816515,bull_volatile,0,0.7889908256880734,3774638904980.8506
2024-04-01,109,0,1,0.0,0.009174311926605505,bull_volatile,0,0.08256880733944955,5313691998727.198
2024-04-02,109,0,0,0.0,0.0,bull_volatile,0,0.027522935779816515,5207677113791.268
2024-04-03,109,0,1,0.0,0.009174311926605505,bull_volatile,0,0.3577981651376147,3717651282504.9316
2024-04-04,109,1,2,0.009174311926605505,0.01834862385321101,bull_volatile,0,0.9541284403669725,4059039323154.3594
2024-04-05,109,1,1,0.009174311926605505,0.009174311926605505,bull_volatile,0,0.13761467889908258,3910548508855.118
2024-04-06,109,1,2,0.009174311926605505,0.01834862385321101,bull_volatile,0,0.8256880733944955,2419865189340.5386
2024-04-07,109,0,0,0.0,0.0,bull_volatile,0,0.7247706422018348,2531005698251.353
2024-04-08,109,1,4,0.009174311926605505,0.03669724770642202,bull_volatile,0,0.963302752293578,5109327077638.995
2024-04-09,109,2,3,0.01834862385321101,0.027522935779816515,bull_volatile,0,0.09174311926605505,5479573342768.063
2024-04-10,109,1,4,0.009174311926605505,0.03669724770642202,bull_volatile,0,0.3577981651376147,4266271671008.6465
2024-04-11,109,2,3,0.01834862385321101,0.027522935779816515,bull_volatile,0,0.48623853211009177,4162654420815.583
2024-04-12,109,4,4,0.03669724770642202,0.03669724770642202,bull_volatile,0,0.03669724770642202,6602511404779.339
2024-04-13,109,1,1,0.009174311926605505,0.009174311926605505,bull_volatile,0,0.01834862385321101,6887280899706.958
2024-04-14,109,1,6,0.009174311926605505,0.05504587155963303,bull_volatile,1,0.9908256880733946,4943812747807.982
2024-04-15,109,1,4,0.009174311926605505,0.03669724770642202,bull_volatile,0,0.11926605504587157,5379541917849.297
2024-04-16,109,0,1,0.0,0.009174311926605505,bull_volatile,0,0.1926605504587156,3865054275045.4004
2024-04-17,109,0,0,0.0,0.0,bull_volatile,0,0.06422018348623854,3380790265598.172
2024-04-18,109,2,4,0.01834862385321101,0.03669724770642202,bull_volatile,0,0.9724770642201835,3724447228099.975
2024-04-19,109,2,4,0.01834862385321101,0.03669724770642202,bull_volatile,0,0.3394495412844037,5583821122048.266
2024-04-20,109,2,5,0.01834862385321101,0.045871559633027525,bull_volatile,1,0.981651376146789,3177422477507.157
2024-04-21,109,1,3,0.009174311926605505,0.027522935779816515,bull_quiet,0,0.29357798165137616,3567162587358.11
2024-04-22,109,0,1,0.0,0.009174311926605505,bull_quiet,0,1.0,3236746070677.1655
2024-04-23,110,3,4,0.02727272727272727,0.03636363636363636,bull_quiet,0,0.2909090909090909,4523761431562.33
2024-04-24,110,1,4,0.00909090909090909,0.03636363636363636,bull_quiet,0,0.06363636363636363,5245645531379.879
2024-04-25,110,1,2,0.00909090909090909,0.01818181818181818,bull_quiet,0,0.20909090909090908,3279222942585.4214
2024-04-26,110,1,1,0.00909090909090909,0.00909090909090909,bull_quiet,0,0.21818181818181817,2357397724730.2188
2024-04-27,110,2,3,0.01818181818181818,0.02727272727272727,bull_quiet,0,0.6181818181818182,2799387557856.2627
2024-04-28,110,2,4,0.01818181818181818,0.03636363636363636,bull_quiet,0,0.10909090909090909,2747659146246.73
2024-04-29,110,2,4,0.01818181818181818,0.03636363636363636,bull_quiet,0,0.22727272727272727,3159969908550.832
2024-04-30,110,0,0,0.0,0.0,bull_quiet,0,0.045454545454545456,3332723976939.293
2024-05-01,110,0,1,0.0,0.00909090909090909,bull_quiet,0,0.5181818181818182,4308263308629.0386
2024-05-02,110,0,1,0.0,0.00909090909090909,bull_volatile,0,0.32727272727272727,2264180219206.903
2024-05-03,111,1,4,0.009009009009009009,0.036036036036036036,bull_quiet,0,1.0,3261139349255.837
2024-05-04,111,1,2,0.009009009009009009,0.018018018018018018,bull_volatile,0,0.4774774774774775,2882619889977.1753
2024-05-05,111,0,2,0.0,0.018018018018018018,bull_volatile,0,0.5315315315315315,2351168517008.123
2024-05-06,111,1,1,0.009009009009009009,0.009009009009009009,bull_volatile,0,0.15315315315315314,3051719891664.533
2024-05-07,111,0,0,0.0,0.0,bull_volatile,0,0.11711711711711711,2149629828608.0317
2024-05-08,111,2,4,0.018018018018018018,0.036036036036036036,bull_volatile,0,0.1891891891891892,2400535918494.7563
2024-05-09,111,1,1,0.009009009009009009,0.009009009009009009,bull_volatile,0,1.0,1782942336784.237
2024-05-10,111,0,0,0.0,0.0,bull_volatile,0,0.09009009009009009,2464548489963.7417
2024-05-11,111,1,1,0.009009009009009009,0.009009009009009009,bull_volatile,0,0.3063063063063063,1378346489043.1768
2024-05-12,111,0,0,0.0,0.0,bull_volatile,0,0.26126126126126126,1020119485534.305
2024-05-13,111,0,1,0.0,0.009009009009009009,bull_volatile,0,0.22522522522522523,2333765809045.162
2024-05-14,111,1,1,0.009009009009009009,0.009009009009009009,bull_volatile,0,0.12612612612612611,2123046215790.2607
2024-05-15,111,1,4,0.009009009009009009,0.036036036036036036,bull_volatile,0,0.990990990990991,2768095130222.16
2024-05-16,111,0,0,0.0,0.0,bull_volatile,0,0.32432432432432434,2274170370602.0264
2024-05-17,111,0,1,0.0,0.009009009009009009,bull_volatile,0,0.972972972972973,1901078274454.7803
2024-05-18,111,0,0,0.0,0.0,bull_volatile,0,0.5585585585585585,1439231944467.77
2024-05-19,111,0,0,0.0,0.0,bull_volatile,0,0.04504504504504504,1615062578691.9888
2024-05-20,111,0,3,0.0,0.02702702702702703,bull_volatile,0,1.0,3015594124751.242
2024-05-21,111,0,0,0.0,0.0,bull_volatile,0,0.6126126126126126,3551637169157.286
2024-05-22,111,0,0,0.0,0.0,bull_volatile,0,0.07207207207207207,2206366530376.1846
2024-05-23,111,0,0,0.0,0.0,bull_volatile,0,0.21621621621621623,3755053301103.502
2024-05-24,111,0,0,0.0,0.0,bull_volatile,0,0.5585585585585585,2215210619294.6504
2024-05-25,111,1,1,0.009009009009009009,0.009009009009009009,bull_volatile,0,0.8198198198198198,1361218590766.1343
2024-05-26,111,0,0,0.0,0.0,bull_volatile,0,0.13513513513513514,1466139911257.5247
2024-05-27,111,0,0,0.0,0.0,bull_volatile,0,0.7837837837837838,1890029502679.691
2024-05-28,111,0,0,0.0,0.0,bull_volatile,0,0.15315315315315314,1940471582718.7607
2024-05-29,112,1,1,0.008928571428571428,0.008928571428571428,bull_volatile,0,0.1875,2301765166081.349
2024-05-30,112,0,1,0.0,0.008928571428571428,bull_volatile,0,0.125,2028246828245.94
2024-05-31,113,1,1,0.008849557522123894,0.008849557522123894,bull_volatile,0,0.37168141592920356,1447235120067.1165
2024-06-01,113,0,0,0.0,0.0,bull_volatile,0,0.4690265486725664,705053944203.317
2024-06-02,113,0,0,0.0,0.0,bull_volatile,0,0.13274336283185842,841726579477.0017
2024-06-03,113,0,0,0.0,0.0,bull_quiet,0,0.26548672566371684,1381521802168.6218
2024-06-04,113,0,0,0.0,0.0,bull_quiet,0,0.6371681415929203,1260339244438.5957
2024-06-05,113,0,0,0.0,0.0,bull_quiet,0,0.9026548672566371,1426361377378.378
2024-06-06,114,1,1,0.008771929824561403,0.008771929824561403,bull_quiet,0,0.17543859649122806,1704339372970.2004
2024-06-07,114,1,1,0.008771929824561403,0.008771929824561403,bull_quiet,0,0.10526315789473684,2415496102431.362
2024-06-08,114,0,0,0.0,0.0,bull_quiet,0,0.08771929824561403,1379389265121.4404
2024-06-09,114,1,1,0.008771929824561403,0.008771929824561403,bull_quiet,0,0.7192982456140351,821259256716.4592
2024-06-10,114,0,0,0.0,0.0,bull_quiet,0,0.07017543859649122,1143953923072.3914
2024-06-11,114,0,1,0.0,0.008771929824561403,bull_quiet,0,0.02631578947368421,1754074936057.5664
2024-06-12,114,0,2,0.0,0.017543859649122806,bull_quiet,0,0.9824561403508771,1821726779347.0454
2024-06-13,114,0,1,0.0,0.008771929824561403,bull_quiet,0,0.05263157894736842,1246718473468.3523
2024-06-14,115,1,2,0.008695652173913044,0.017391304347826087,bull_quiet,0,0.13043478260869565,1423453456909.479
2024-06-15,115,0,0,0.0,0.0,bull_quiet,0,0.6521739130434783,668387522421.5082
2024-06-16,115,0,0,0.0,0.0,bull_quiet,0,0.2956521739130435,721695893066.1731
2024-06-17,115,0,0,0.0,0.0,bull_quiet,0,0.008695652173913044,1976044064313.4587
2024-06-18,115,2,4,0.017391304347826087,0.034782608695652174,bull_quiet,0,0.043478260869565216,2142112895391.4758
2024-06-19,115,0,2,0.0,0.017391304347826087,bull_quiet,0,0.9652173913043478,1111089150325.888
2024-06-20,116,2,2,0.017241379310344827,0.017241379310344827,bull_quiet,0,0.7758620689655172,1456332800555.6482
2024-06-21,116,1,5,0.008620689655172414,0.04310344827586207,bull_quiet,1,0.25862068965517243,1336745848201.8958
2024-06-22,116,1,2,0.008620689655172414,0.017241379310344827,bull_quiet,0,0.5603448275862069,723568771517.5981
